
2_alignments.dyn/1_reference/00000.fa	00000.fa	384506
2_alignments.dyn/1_reference/00001.fa	00001.fa	366622
2_alignments.dyn/1_reference/00002.fa	00002.fa	327955
2_alignments.dyn/1_reference/00003.fa	00003.fa	284121
2_alignments.dyn/1_reference/00004.fa	00004.fa	241979
2_alignments.dyn/1_reference/00005.fa	00005.fa	206075
2_alignments.dyn/1_reference/00006.fa	00006.fa	176698
2_alignments.dyn/1_reference/00007.fa	00007.fa	154010
2_alignments.dyn/1_reference/00008.fa	00008.fa	137049
2_alignments.dyn/1_reference/00009.fa	00009.fa	124564
2_alignments.dyn/1_reference/00010.fa	00010.fa	115942
2_alignments.dyn/1_reference/00011.fa	00011.fa	109908
2_alignments.dyn/1_reference/00012.fa	00012.fa	105665
