
2_alignments.dyn/1_reference/00000.fa	00000.fa	1270238
2_alignments.dyn/1_reference/00001.fa	00001.fa	1200251
2_alignments.dyn/1_reference/00002.fa	00002.fa	1059658
2_alignments.dyn/1_reference/00003.fa	00003.fa	910458
2_alignments.dyn/1_reference/00004.fa	00004.fa	778224
2_alignments.dyn/1_reference/00005.fa	00005.fa	669341
2_alignments.dyn/1_reference/00006.fa	00006.fa	584377
2_alignments.dyn/1_reference/00007.fa	00007.fa	519795
2_alignments.dyn/1_reference/00008.fa	00008.fa	471810
2_alignments.dyn/1_reference/00009.fa	00009.fa	436762
2_alignments.dyn/1_reference/00010.fa	00010.fa	411006
